marry,divorce,
starve,give,
start,finish,
entice,frighten,
lack,feature,
ameliorate,decline,
contraindicate,indicate,
sell,purchase,
shrink,enlarge,
cross,uncross,
extinguish,kindle,
imply,exclude,
permit,veto,
differ,agree,
complain,cheer,
specify,generalize,
prevent,aid,
constrict,enlarge,
withdraw,deposit,
shut,admit,
overstate,downplay,
miss,have,
avert,incur,
take,disclaim,
mind,body,
eliminate,need,
fortify,disarm,
doubt,believe,
decentralize,centralize,
unwind,roll,
dilate,shorten,
require,eliminate,
represent,prosecute,
bless,condemn,
unwrap,wrap,
veer,back,
break,keep,
sedate,stimulate,
hide,show,
dissociate,link,
disarm,fortify,
calm,arouse,
nix,allow,
forgo,keep,
surrender,resist,
unfreeze,freeze,
bend,straighten,
wreck,restore,
admit,refuse,
tune,untune,
intensify,weaken,
abolish,establish,
have,refuse,
refrain,consume,
support,oppose,
recommend,disapprove,
devoice,voice,
love,hate,
thin,thick,
criticise,praise,
accelerate,decelerate,
bequeath,disinherit,
hold,relinquish,
distrust,trust,
exaggerate,downplay,
bully,cajole,
assail,defend,
let,forbid,
back,face,
persuade,deter,
forbid,let,
abbreviate,expand,
pronate,supinate,
downplay,overstate,
draw,push,
enlarge,reduce,
prevent,allow,
absorb,emit,
confirm,question,
suspect,swear,
displace,engage,
accept,reject,
predate,follow,
enable,incapacitate,
weaken,strengthen,
cut,enlarge,
disappoint,satisfy,
abolish,launch,
relax,stress,
break,upgrade,
change,rest,
trust,mistrust,
encode,decode,
revive,renew,
extinguish,ignite,
flee,stay,
block,remember,
prefix,suffix,
live,blank,
voice,devoice,
dislike,enjoy,
bury,remember,
wrap,unwrap,
quicken,slow,
progress,retreat,
germinate,die,
engage,sack,
separate,unite,
face,back,
invalidate,confirm,
work,malfunction,
discharge,charge,
compress,decompress,
elaborate,cut,
clear,obscure,
withdraw,engage,
tie,disconnect,
expand,abbreviate,
minimize,maximise,
have,lack,
predate,postdate,
enthrone,depose,
disallow,let,
draft,discharge,
minimize,magnify,
skew,adjust,
untie,tie,
arise,descend,
prevent,incite,
stabilize,destabilize,
remove,add,
contradict,substantiate,
free,enforce,
cool,warm,
overvalue,undervalue,
start,terminate,
terminate,commence,
breach,observe,
praise,blame,
knock,praise,
remember,forget,
curse,bless,
disinherit,will,
overcharge,undercharge,
postpone,advance,
harden,soften,
intersect,parallel,
regress,proceed,
malfunction,operate,
fire,hire,
catch,release,
generalize,specialize,
end,commence,
decontaminate,contaminate,
absolve,blame,
contradict,affirm,
protect,expose,
quit,preserve,
release,block,
unfold,fold,
bump,raise,
deflagrate,detonate,
preserve,stop,
win,fail,
unbind,bind,
unroll,roll,
arrive,leave,
implement,relieve,
contract,stretch,
straighten,flex,
borrow,carry,
lead,follow,
please,offend,
free,freeze,
attend,miss,
undervalue,appreciate,
overexpose,underexpose,
understate,overstate,
dry,drench,
leave,get,
contract,dilate,
stand,relent,
recede,gain,
allow,prevent,
complicate,simplify,
charge,discharge,
frighten,encourage,
decline,consent,
top,base,
deduct,add,
restore,break,
obviate,take,
please,displease,
cheer,complain,
admit,deny,
terminate,start,
run,malfunction,
embark,debark,
meet,diverge,
frown,smile,
convict,discharge,
depressurize,pressurize,
excite,relax,
unroll,wrap,
tense,relax,
shorten,lengthen,
cover,expose,
accelerate,slow,
postulate,eliminate,
purge,rehabilitate,
preserve,cease,
doff,don,
require,obviate,
bind,untie,
terminate,employ,
disrespect,respect,
forfeit,claim,
imitate,invent,
disenfranchise,enfranchise,
tack,wear,
conserve,waste,
flex,straighten,
free,stick,
begin,stop,
simplify,complicate,
discharge,draft,
miss,strike,
reassure,worry,
appeal,repel,
install,uninstall,
lengthen,shorten,
back,look,
ascend,set,
lose,advance,
fold,open,
decelerate,accelerate,
dissent,accept,
minimise,maximize,
sell,buy,
let,disallow,
disconnect,tie,
lower,raise,
cool,heat,
observe,offend,
let,veto,
decline,have,
retire,progress,
disclaim,take,
proceed,discontinue,
acquire,lose,
avoid,face,
break,raise,
abhor,like,
overstate,understate,
sink,swim,
preserve,quit,
classify,mix,
uphold,cease,
blame,absolve,
cut,elaborate,
reduce,enlarge,
enlist,discharge,
unify,separate,
extend,shorten,
disengage,lock,
diffuse,concentrate,
broaden,narrow,
leave,disown,
omit,remember,
dehydrate,hydrate,
lie,stand,
last,dissipate,
protect,harass,
anger,please,
appear,disappear,
hibernate,aestivate,
urge,restrain,
front,rear,
have,miss,
break,advance,
heat,chill,
stick,dislodge,
magnify,reduce,
idle,run,
drive,attract,
top,bottom,
injure,help,
rely,suspect,
end,begin,
expose,cover,
invalidate,validate,
deter,persuade,
smile,cry,
work,idle,
learn,forget,
dislodge,stick,
miss,collide,
intensify,fade,
stay,quit,
exile,repatriate,
sack,engage,
follow,lead,
improve,worsen,
abstain,indulge,
observe,break,
exaggerate,understate,
justify,blame,
don,doff,
disagree,check,
begin,finish,
dilate,contract,
quit,enter,
exempt,apply,
pull,repel,
undervalue,overvalue,
suffix,prefix,
depose,restore,
read,pass,
obey,refuse,
injure,preserve,
level,raise,
float,sink,
darken,brighten,
unbolt,bolt,
recommend,oppose,
repel,pull,
split,unify,
delay,hasten,
free,blame,
straighten,curve,
analyze,synthesize,
raise,demote,
profit,loss,
exaggerate,minimise,
exit,enter,
agitate,calm,
propel,rest,
integrate,differentiate,
affirm,deny,
ridicule,praise,
narrow,broaden,
brighten,darken,
reduce,dilate,
interrupt,continue,
overplay,underplay,
refuse,accept,
classify,declassify,
specialize,broaden,
depreciate,appreciate,
veto,allow,
follow,precede,
equal,differ,
prosecute,defend,
calm,agitate,
defend,attack,
improve,spoil,
release,confine,
disregard,emphasize,
matter,form,
take,refuse,
bump,advance,
avoid,validate,
rush,linger,
gain,loss,
disagree,agree,
build,destroy,
attract,repulse,
oppose,support,
free,block,
rear,front,
recuperate,deteriorate,
untie,bind,
remain,change,
regress,progress,
hasten,retard,
drop,recover,
put,divest,
discontinue,uphold,
imprison,deliver,
expand,shorten,
begin,cease,
rush,detain,
demote,upgrade,
break,promote,
quit,continue,
garner,distribute,
lack,have,
recall,block,
extinguish,create,
back,front,
stop,preserve,
dematerialize,materialize,
decline,incline,
repel,draw,
demote,elevate,
bomb,pass,
debark,embark,
enlarge,shorten,
win,lose,
improve,deteriorate,
magnify,downplay,
skew,align,
employ,sack,
block,release,
fire,engage,
imprison,free,
eliminate,take,
know,guess,
borrow,return,
dismantle,assemble,
conceal,admit,
originate,imitate,
move,rest,
forget,reminisce,
induce,deduce,
allow,deny,
expand,cut,
keep,let,
buy,grant,
enlarge,contract,
transgress,observe,
ebb,flow,
reject,have,
empty,fill,
approve,disapprove,
commence,terminate,
collect,spread,
block,disengage,
attract,repel,
demote,advance,
maximise,minimize,
liberate,detain,
decline,better,
invest,disinvest,
disengage,block,
magnify,minimize,
veto,let,
criticize,praise,
default,pay,
thick,thin,
amplify,minimize,
free,lodge,
assemble,dismantle,
beg,reject,
free,wedge,
drop,recuperate,
miss,hit,
take,abstain,
revoke,enact,
liberate,confine,
get,leave,
demonstrate,disprove,
legalise,outlaw,
clean,dirty,
stop,continue,
extrapolate,interpolate,
associate,disassociate,
deteriorate,recover,
conform,deviate,
object,agree,
blur,focus,
decrypt,encode,
flow,ebb,
contract,enlarge,
disprove,establish,
defy,obey,
stop,start,
arrive,depart,
stretch,shrink,
disregard,mention,
increase,decrease,
retire,arise,
block,unblock,
coil,uncoil,
downplay,amplify,
know,ignore,
jerk,press,
start,halt,
shorten,enlarge,
wind,unwind,
exude,absorb,
specialize,generalize,
coagulate,dissolve,
ignite,extinguish,
relax,excite,
prohibit,allow,
finish,start,
sponsor,boycott,
commence,end,
fail,win,
lift,descend,
disagree,hold,
demagnetize,magnetize,
make,undo,
abstain,consume,
downplay,highlight,
synthesise,analyse,
lower,lift,
work,stagnate,
issue,recall,
muff,catch,
redeem,abandon,
lift,fall,
lift,lower,
scatter,congregate,
downstream,upstream,
follow,predate,
curve,straighten,
oust,accept,
exceed,fail,
unpin,pin,
